env, ud, task, x, y, div, rank
50063,22825,8,30,18,1.25543127956,25.5277777778
50063,24496,9,18,29,1.22523577947,28.0833333333
50063,3163,7,17,25,0.795040279385,69.0
50063,3096,6,21,25,0.721928094887,63.2777777778
50063,3208,3,25,14,0.634309554641,54.0
50063,2402,4,41,4,0.0,0.0
50063,1890,2,45,15,0.0,0.0
50063,1227,1,53,38,0.0,0.0
50061,1184,2,13,12,0.0,0.0
50061,10157,8,27,11,1.45131468865,25.8333333333
50061,2380,5,19,3,1.76385618977,83.7222222222
50061,2503,3,22,13,2.30712515851,98.0833333333
50061,1935,4,6,22,1.71525589923,95.6944444444
50061,1240,1,7,21,0.0,0.0
50061,2699,7,7,15,1.77287868934,78.2777777778
50061,15048,9,32,16,1.51533621343,36.4722222222
50061,2711,6,12,12,1.48151018874,62.9166666667
50061,7653,8,21,13,1.16399045755,24.0
50061,12282,9,21,15,1.84385618977,60.2777777778
50061,3637,7,33,9,0.795040279385,65.3888888889
50061,851,2,34,41,0.0,0.0
50061,1522,1,36,40,0.0,0.0
50061,1751,4,34,49,0.0,0.0
50061,2530,5,37,39,0.0,0.0
50061,3497,3,13,31,0.998845535995,95.1666666667
50061,2882,6,33,17,0.402179190202,79.9444444444
50048,994,1,22,51,0.0,0.0
50048,3722,6,4,44,1.87444445458,73.2777777778
50048,4676,7,16,30,1.25543127956,18.4444444444
50048,1774,2,26,31,0.0,0.0
50048,54887,9,19,33,2.44943203625,81.7777777778
50048,2970,4,20,46,0.0,0.0
50048,3374,5,28,50,2.11293503962,85.3055555556
50048,39650,8,38,45,1.97134643325,61.6111111111
50048,4067,3,23,41,1.90053327706,64.4444444444
50065,3386,4,44,33,0.0,0.0
50065,9646,9,5,8,1.3834651896,33.4166666667
50065,4078,7,37,20,0.795040279385,50.6388888889
50065,1799,1,36,45,0.0,0.0
50065,3518,5,44,37,0.634309554641,61.25
50065,3889,6,39,19,0.970950594455,83.0833333333
50065,1690,2,24,49,0.0,0.0
50065,6272,3,54,52,0.970950594455,23.5555555556
50065,12073,8,40,1,1.87095059445,57.8055555556
50065,5028,3,24,37,0.996118213778,43.4722222222
50065,2469,4,15,2,0.0,0.0
50065,1255,2,20,15,0.0,0.0
50065,3829,6,21,33,0.989587521222,86.3888888889
50065,14614,8,54,24,2.09923653617,61.9444444444
50065,1059,1,42,31,0.0,0.0
50065,3057,5,29,14,0.0,0.0
50065,24858,9,38,48,1.4634651896,11.5555555556
50065,4575,7,23,33,0.795040279385,28.0833333333
50060,2182,2,31,58,0.0,0.0
50060,2070,1,28,16,0.0,0.0
50060,6586,6,33,19,0.482179190202,8.75
50060,6424,3,58,19,1.98149632953,88.1111111111
50060,5576,4,52,14,2.31662381108,95.3055555556
50060,18078,9,26,12,0.996118213778,13.5277777778
50060,6074,5,52,18,1.37131468865,46.8333333333
50060,6543,7,30,44,1.60385618977,67.1388888889
50060,18090,8,22,9,1.39999583875,31.8055555556
50062,5905,7,38,59,0.0,0.0
50062,2572,2,55,40,0.0,0.0
50062,6941,5,54,8,0.0,0.0
50062,1446,1,28,3,0.0,0.0
50062,4520,3,37,45,0.0,0.0
50062,8774,6,52,51,0.866313713865,82.0555555556
50062,2358,4,46,40,0.0,0.0
50060,1446,1,12,19,0.0,0.0
50060,2346,3,8,27,1.2905644329,93.5833333333
50060,3913,7,13,18,1.02631371386,34.9444444444
50060,1894,2,8,49,0.0,0.0
50060,4367,8,38,29,1.48399045755,55.2777777778
50060,15409,9,38,21,1.88307418943,61.2777777778
50060,2497,6,6,26,1.87444445458,98.9166666667
50060,2345,4,15,38,0.795040279385,72.3888888889
50060,3134,5,33,36,2.40488945173,99.8888888889
50065,3170,2,16,39,0.0,0.0
50065,6844,7,44,39,1.26111918856,16.4166666667
50065,7418,9,24,32,2.31962753634,76.3333333333
50065,6157,3,26,29,1.68385618977,48.3333333333
50065,8005,8,23,47,1.33543127956,13.6666666667
50065,1749,1,56,36,0.0,0.0
50065,5778,6,42,38,1.59418595764,42.0555555556
50065,5755,5,40,36,1.7034651896,50.6666666667
50065,4534,4,36,51,2.07962753634,79.8055555556
50062,15611,9,42,5,1.43962753634,59.5555555556
50062,17409,8,1,28,0.721928094887,17.0277777778
50062,4022,4,50,0,0.353359335021,94.5277777778
50062,9500,7,33,8,1.73701481125,96.0277777778
50062,5256,6,5,41,0.0,0.0
50062,7218,5,50,8,1.25972183241,79.2222222222
50062,1096,1,47,24,0.0,0.0
50062,5905,3,40,5,0.989587521222,69.4444444444
50062,2972,2,13,4,0.0,0.0
50060,1199,1,14,31,0.0,0.0
50060,2491,2,12,39,0.0,0.0
50060,4581,3,28,26,1.26111918856,57.75
50060,18810,8,33,28,2.09524191736,78.0833333333
50060,3333,4,25,26,1.20980033866,81.1666666667
50060,4010,6,14,27,0.764114054554,35.6944444444
50060,14266,9,31,21,1.25543127956,26.5555555556
50060,4158,7,13,27,0.639556365374,27.6944444444
50060,3549,5,26,23,1.5394705708,84.5
50062,23357,9,19,44,0.970950594455,29.3611111111
50062,23397,8,28,38,1.14523577947,39.7222222222
50062,6661,6,49,31,0.904381457724,78.5277777778
50062,7082,5,43,6,0.0,0.0
50062,1326,2,45,9,0.0,0.0
50062,6704,3,53,15,0.0,0.0
50062,2212,1,8,5,0.0,0.0
50062,6028,4,57,34,0.942683189255,85.3333333333
50062,14680,7,37,40,0.989587521222,72.8333333333
50013,12609,9,48,37,1.70438145772,43.5277777778
50013,4876,3,23,58,1.67838982472,60.9166666667
50013,2942,7,20,24,1.42927507071,69.8333333333
50013,10989,8,41,25,1.59418595764,36.25
50013,1119,2,21,2,0.0,0.0
50013,1033,1,41,29,0.0,0.0
50013,1839,4,36,2,0.242292189082,61.3055555556
50013,3206,6,42,39,1.14523577947,43.5555555556
50013,3201,5,37,48,0.402179190202,5.27777777778
50013,24033,9,46,38,1.48151018874,31.1111111111
50013,2773,2,26,25,1.12385618977,76.0555555556
50013,3426,5,41,21,1.2977968116,46.1388888889
50013,4193,7,50,28,1.59418595764,65.3055555556
50013,3063,4,31,19,0.482179190202,10.7222222222
50013,2297,1,29,30,0.242292189082,35.9166666667
50013,27206,8,48,22,1.64567805525,48.8333333333
50013,3906,6,38,32,1.16399045755,33.8611111111
50013,3974,3,39,30,0.764114054554,10.8055555556
50047,1230,1,1,11,0.0,0.0
50047,1925,2,29,58,0.0,0.0
50047,6208,5,7,12,0.0,0.0
50047,6206,4,17,19,0.85545081056,90.5
50047,3041,6,35,47,0.0,0.0
50047,12776,3,38,24,0.996118213778,40.1111111111
50047,24237,8,37,38,1.97972183241,88.1944444444
50047,9204,7,7,24,1.12385618977,93.9166666667
50047,24193,9,33,39,1.82863457347,83.7777777778
50047,38839,9,53,18,1.77356815817,58.5277777778
50047,6443,6,1,5,0.721928094887,55.5555555556
50047,13934,3,8,22,1.43962753634,92.5277777778
50047,8478,7,5,15,1.13131468865,84.75
50047,26288,8,48,17,1.33972183241,38.7777777778
50047,604,1,13,14,0.0,0.0
50047,1009,2,36,56,0.0,0.0
50047,3702,5,51,52,0.0,0.0
50047,3713,4,41,38,0.795040279385,74.1944444444
50048,4279,5,51,34,1.89069933284,68.6666666667
50048,6587,3,56,10,2.31662381108,87.8888888889
50048,13413,7,39,13,2.88321569253,99.5
50048,1667,1,44,47,0.0,0.0
50048,33391,9,8,14,1.17543127956,10.8611111111
50048,2162,2,14,9,0.0,0.0
50048,2216,4,38,49,0.0,0.0
50048,33626,8,19,18,1.39999583875,28.3888888889
50048,9297,6,16,34,0.954309554641,10.3611111111
50048,4248,3,38,25,0.634309554641,15.8333333333
50048,7999,9,13,29,2.18849307036,85.8888888889
50048,2325,2,49,29,0.0,0.0
50048,4605,5,26,21,1.01543127956,69.4444444444
50048,4661,6,48,19,0.639556365374,16.8055555556
50048,3281,4,43,13,0.795040279385,42.4722222222
50048,5928,7,44,24,1.56151018874,66.6944444444
50048,831,1,31,25,0.0,0.0
50048,7839,8,56,30,0.996118213778,14.4722222222
50061,890,2,45,49,0.0,0.0
50061,1997,6,17,33,0.0,0.0
50061,5874,8,18,27,1.84488945173,80.8333333333
50061,863,1,34,39,0.0,0.0
50061,2443,7,21,19,0.0,0.0
50061,4242,9,16,25,1.58296619547,96.6111111111
50061,1527,4,30,38,0.0,0.0
50061,2178,3,16,30,0.0,0.0
50061,2559,5,16,5,0.0,0.0
50061,7745,5,7,20,1.14523577947,33.6666666667
50061,11980,8,21,19,2.03248768917,75.5555555556
50061,1482,2,55,53,0.0,0.0
50061,4574,3,17,30,1.92154193334,91.5
50061,7660,7,20,11,0.95104566058,23.0277777778
50061,1209,1,40,58,0.0,0.0
50061,5459,4,15,37,2.28902557364,93.0555555556
50061,8472,9,34,15,1.35418595764,39.1111111111
50061,7153,6,10,3,1.67262919227,57.8611111111
50013,3253,3,22,32,1.01543127956,95.6111111111
50013,1360,2,23,10,0.0,0.0
50013,783,1,29,9,0.0,0.0
50013,2710,5,15,19,0.970950594455,92.75
50013,2849,7,14,22,0.529360865287,77.6111111111
50013,1571,4,55,32,0.0,0.0
50013,15560,9,37,58,2.08149632953,70.7777777778
50013,16012,8,35,53,1.24151018874,24.4722222222
50013,2881,6,10,16,0.989587521222,94.5
50013,632,1,36,30,0.989587521222,98.5277777778
50013,2332,3,7,13,0.0,0.0
50013,891,4,54,49,0.0,0.0
50013,1112,5,37,28,0.0,0.0
50013,10455,9,36,43,1.25543127956,37.6111111111
50013,1109,6,54,48,0.0,0.0
50013,843,2,53,46,0.0,0.0
50013,7844,8,35,54,1.02111918856,31.1388888889
50013,1347,7,41,25,0.0,0.0
50063,9263,8,15,29,1.6194705708,67.3333333333
50063,4007,6,21,27,1.10631371386,47.1111111111
50063,3292,2,23,56,0.0,0.0
50063,836,1,47,18,0.0,0.0
50063,3580,5,24,50,0.634309554641,27.2222222222
50063,4147,7,18,21,1.59418595764,70.2777777778
50063,2212,4,46,29,0.0,0.0
50063,10849,9,30,17,1.32151018874,44.7777777778
50063,4070,3,20,25,1.22523577947,50.7777777778
50063,56253,8,13,23,2.65287868934,77.5277777778
50063,2182,6,13,24,0.85545081056,58.6666666667
50063,27511,9,16,17,1.92385618977,45.6666666667
50063,768,1,10,38,0.0,0.0
50063,1752,2,32,2,0.0,0.0
50063,2178,7,16,21,0.721928094887,41.9444444444
50063,2230,5,22,22,0.795040279385,51.5555555556
50063,2198,3,18,22,0.795040279385,53.2777777778
50063,2135,4,20,21,0.634309554641,38.6944444444
50047,3396,2,48,19,0.0,0.0
50047,35773,7,35,14,0.634309554641,50.4444444444
50047,44342,9,19,41,1.40567805525,92.4166666667
50047,10883,3,39,21,0.998845535995,86.4722222222
50047,4682,4,8,24,0.0,0.0
50047,57424,8,12,9,1.13131468865,76.2222222222
50047,948,1,44,28,0.0,0.0
50047,14892,5,15,47,0.242292189082,42.1666666667
50047,4643,6,42,15,0.0,0.0
50047,12896,3,55,1,0.0,0.0
50047,1272,2,45,14,0.0,0.0
50047,22351,7,29,36,1.09543127956,38.8611111111
50047,1066,1,17,11,0.0,0.0
50047,1284,4,30,28,0.0,0.0
50047,18282,5,7,30,1.19747762414,41.5555555556
50047,7304,6,46,15,0.0,0.0
50013,2796,4,5,21,0.0,0.0
50013,1642,2,25,54,0.0,0.0
50013,4711,7,43,18,1.25972183241,76.6944444444
50013,3255,5,5,17,0.242292189082,94.9722222222
50013,1269,1,33,33,0.0,0.0
50013,5337,3,37,57,0.0,0.0
50013,3572,6,53,29,0.0,0.0
50013,47449,9,45,41,2.09524191736,64.8055555556
50013,72625,8,35,44,1.3834651896,16.8055555556
50013,17049,9,9,20,2.1794705708,76.4166666667
50013,1192,1,18,53,0.0,0.0
50013,6626,3,42,21,1.68385618977,50.0555555556
50013,4289,6,54,17,0.529360865287,13.9166666667
50013,1137,2,19,58,0.0,0.0
50013,2318,5,23,48,0.0,0.0
50013,5946,7,27,44,2.54760131151,92.8333333333
50013,2078,4,18,54,0.0,0.0
50013,10571,8,33,36,1.37131468865,32.5
50047,2401,5,1,45,0.0,0.0
50047,978,1,2,35,0.0,0.0
50047,2633,6,13,39,0.0,0.0
50047,33681,8,51,30,1.6234651896,39.8888888889
50047,1162,2,52,51,0.0,0.0
50047,2311,7,12,40,0.0,0.0
50047,2538,4,5,48,0.0,0.0
50047,33682,9,51,30,1.51418595764,32.9722222222
50047,2437,3,12,41,0.0,0.0
50047,4661,6,46,53,0.0,0.0
50047,4704,7,39,13,0.0,0.0
50047,8465,5,20,17,0.942683189255,71.8333333333
50047,3431,4,8,59,0.0,0.0
50047,12381,3,46,49,0.0,0.0
50047,1201,1,22,57,0.0,0.0
50047,2083,2,43,45,0.0,0.0
50048,2160,6,43,5,0.0,0.0
50048,1018,2,42,3,0.0,0.0
50048,2480,3,52,15,0.0,0.0
50048,714,1,27,2,0.0,0.0
50048,3592,7,41,22,1.18631371386,47.7222222222
50048,7388,8,30,36,1.59962753634,47.8055555556
50048,1068,4,41,2,0.0,0.0
50048,3369,5,23,6,0.242292189082,19.3055555556
50048,10515,9,22,41,0.402179190202,0.833333333333
50048,4225,5,40,11,1.95692965842,83.2222222222
50048,5038,3,17,21,2.47829757028,97.7777777778
50048,3312,4,58,0,0.979868756651,53.6666666667
50048,45100,9,37,19,1.75533621343,40.9722222222
50048,56245,8,43,48,1.93356815817,50.9166666667
50048,2716,2,40,11,0.970950594455,88.5833333333
50048,4617,6,26,35,1.82631371386,71.1944444444
50048,6370,7,51,27,1.32151018874,25.7777777778
50048,1050,1,37,9,0.0,0.0
50061,1978,1,1,37,0.0,0.0
50061,5460,4,8,12,0.242292189082,25.4166666667
50061,5527,5,13,10,0.634309554641,45.75
50061,5844,8,10,17,0.996118213778,57.5277777778
50061,5710,6,11,25,0.402179190202,29.3333333333
50061,6678,7,18,7,1.75533621343,61.6944444444
50061,5740,3,11,39,1.37095059445,77.5833333333
50061,6151,9,23,31,2.04011283258,97.4444444444
50061,2661,2,34,9,0.0,0.0
50061,1720,5,24,1,0.0,0.0
50061,3057,6,12,2,0.0,0.0
50061,1218,4,31,24,0.0,0.0
50061,974,2,28,28,0.0,0.0
50061,848,1,5,45,0.0,0.0
50061,11091,8,28,17,1.6234651896,51.1944444444
50061,2636,3,32,25,0.0,0.0
50061,2921,7,12,4,0.0,0.0
50061,11090,9,25,19,1.82904103608,63.3611111111
50063,10220,8,24,20,1.26111918856,38.25
50063,4096,7,27,39,1.48151018874,68.4722222222
50063,3480,4,3,0,0.0,0.0
50063,1970,1,2,15,0.0,0.0
50063,2551,2,44,29,0.0,0.0
50063,4076,3,24,38,1.40151018874,63.4166666667
50063,3995,6,20,41,1.94952633232,89.1666666667
50063,5926,9,29,31,1.92385618977,81.1111111111
50063,3694,5,9,5,2.36902557364,95.9166666667
50063,1091,1,58,45,0.0,0.0
50063,27703,9,28,16,2.03508495182,75.5555555556
50063,4301,7,21,24,0.482179190202,16.2222222222
50063,3432,5,10,33,2.4234651896,99.1388888889
50063,2050,4,59,36,0.0,0.0
50063,28015,8,25,37,1.48399045755,41.6666666667
50063,6445,3,5,19,1.33543127956,39.8888888889
50063,1689,2,58,40,0.0,0.0
50063,7244,6,28,28,1.92154193334,78.2222222222
50013,1087,2,31,0,0.0,0.0
50013,1249,1,30,23,0.0,0.0
50013,4919,7,27,42,1.51326968952,70.5277777778
50013,2475,4,26,24,0.989587521222,91.5555555556
50013,3014,5,14,18,1.14523577947,78.0277777778
50013,3850,9,20,28,1.44385618977,71.5555555556
50013,2257,3,22,20,0.721928094887,92.4166666667
50013,2297,6,22,19,0.989587521222,97.1666666667
50013,7304,8,26,30,1.3834651896,49.8333333333
50013,1492,1,18,59,0.0,0.0
50013,3592,5,25,5,2.56488945173,94.1944444444
50013,12112,8,21,31,1.10631371386,17.0277777778
50013,4859,7,27,34,2.6577968116,94.2777777778
50013,3582,6,9,13,1.33543127956,23.8055555556
50013,2541,2,12,55,0.794309554641,29.6666666667
50013,6495,9,2,27,1.48399045755,33.9444444444
50013,3071,4,22,9,2.12943203625,80.6388888889
50013,4306,3,12,48,1.3834651896,25.5555555556
50047,21105,5,56,36,1.58296619547,65.8055555556
50047,2383,3,25,0,0.0,0.0
50047,1108,1,52,42,0.0,0.0
50047,15570,7,27,41,0.242292189082,38.4444444444
50047,7869,4,55,44,0.0,0.0
50047,2720,2,55,55,0.0,0.0
50047,15329,6,18,22,0.402179190202,41.25
50047,1986,2,58,39,0.0,0.0
50047,11626,7,21,5,0.85545081056,61.5
50047,4165,4,19,2,0.0,0.0
50047,68740,9,40,42,1.54438145772,47.25
50047,1786,1,37,37,0.0,0.0
50047,8822,3,5,16,0.998845535995,92.6944444444
50047,44096,8,30,20,1.73366068969,66.9166666667
50047,7386,6,57,2,0.0,0.0
50047,8538,5,20,58,0.0,0.0
50063,4542,5,19,16,1.18631371386,55.1111111111
50063,4568,7,16,13,1.60385618977,73.75
50063,1610,1,13,52,0.0,0.0
50063,3524,6,27,51,0.866313713865,38.0833333333
50063,20610,8,29,20,1.3834651896,44.1944444444
50063,13758,9,26,22,1.59418595764,44.5
50063,1235,2,36,9,0.0,0.0
50063,3232,3,34,55,0.0,0.0
50063,3469,4,41,31,1.09712456976,48.8888888889
50060,5109,7,21,25,1.60273953953,86.0833333333
50060,3721,4,45,24,0.0,0.0
50060,12050,8,38,31,2.07829757028,92.9444444444
50060,4551,6,34,49,0.866313713865,43.8611111111
50060,2442,2,48,35,0.0,0.0
50060,12601,9,36,22,0.866313713865,14.8888888889
50060,5102,3,34,28,1.70952633232,90.6111111111
50060,1384,1,53,28,0.0,0.0
50060,4109,5,30,27,0.634309554641,31.1388888889
50060,2076,4,28,33,2.24321569253,96.8611111111
50060,2647,3,14,20,1.81134643325,84.4722222222
50060,7504,9,47,29,1.60385618977,59.5833333333
50060,2662,6,13,20,1.82053327706,85.25
50060,2177,5,26,29,2.05972183241,92.9722222222
50060,1512,1,38,13,0.0,0.0
50060,3956,7,45,31,1.70438145772,72.5555555556
50060,1659,2,33,25,0.529360865287,74.1111111111
50060,9232,8,36,26,1.56151018874,55.0555555556
50062,5252,5,48,26,0.0,0.0
50062,8473,9,38,4,0.634309554641,32.8611111111
50062,3360,6,40,29,0.0,0.0
50062,2492,2,3,28,0.0,0.0
50062,3673,4,17,34,0.0,0.0
50062,7434,7,52,23,0.0,0.0
50062,33055,8,43,36,2.16229218908,97.8611111111
50062,3298,3,43,28,0.0,0.0
50062,1439,1,25,19,0.0,0.0
50065,12153,9,18,25,1.31999583875,42.1111111111
50065,2701,2,37,26,0.0,0.0
50065,6083,7,44,15,0.0,0.0
50065,5063,6,12,21,0.0,0.0
50065,5867,5,41,18,0.0,0.0
50065,1322,1,50,1,0.0,0.0
50065,4424,3,31,29,0.0,0.0
50065,3599,4,13,52,0.0,0.0
50065,20366,8,27,28,1.6194705708,55.5
50048,4210,6,23,33,0.529360865287,22.8055555556
50048,1030,1,8,55,0.0,0.0
50048,5127,3,16,55,0.85545081056,39.6666666667
50048,4983,7,51,42,0.998845535995,73.1111111111
50048,1689,2,11,57,0.0,0.0
50048,1981,4,15,54,0.0,0.0
50048,21778,8,34,24,1.07832207955,3.30555555556
50048,2735,5,12,57,0.0,0.0
50048,35714,9,10,36,2.34449845156,81.1666666667
50048,21280,8,25,36,2.01923653617,61.2777777778
50048,1400,2,37,15,0.0,0.0
50048,4351,6,22,37,0.482179190202,7.19444444444
50048,2368,5,31,13,0.0,0.0
50048,26318,9,42,47,1.10631371386,8.19444444444
50048,1286,4,45,8,0.0,0.0
50048,944,1,38,9,0.0,0.0
50048,2532,7,35,17,0.0,0.0
50048,2292,3,36,16,0.0,0.0
50065,816,1,29,31,0.0,0.0
50065,1507,6,24,35,0.0,0.0
50065,2644,3,33,42,0.970950594455,69.0555555556
50065,12144,8,12,47,3.25469395165,99.3055555556
50065,19130,9,6,26,2.67508495182,85.0
50065,3612,7,35,7,1.66696081427,78.7777777778
50065,2458,5,27,49,0.529360865287,46.7222222222
50065,1543,2,30,33,0.0,0.0
50065,1436,4,28,49,0.0,0.0
50062,6675,5,44,28,0.0,0.0
50062,87045,8,13,29,1.09543127956,9.77777777778
50062,2899,4,47,41,0.0,0.0
50062,1333,2,39,41,0.0,0.0
50062,8799,6,32,42,0.942683189255,61.8888888889
50062,1757,1,26,49,0.0,0.0
50062,9388,3,50,13,0.996118213778,73.2777777778
50062,12562,7,8,15,0.0,0.0
50062,3326,6,13,39,0.0,0.0
50062,44011,8,3,18,0.529360865287,6.13888888889
50062,2124,1,32,37,0.0,0.0
50062,22076,3,54,20,2.51248768917,99.5555555556
50062,8854,7,5,12,0.0,0.0
50062,23136,5,42,51,1.32346695415,42.3611111111
50062,3296,2,34,8,0.0,0.0
50062,8678,4,8,7,0.0,0.0
50062,44910,9,45,19,2.73883007356,99.3055555556
50060,1909,7,25,21,0.0,0.0
50060,1891,3,2,24,0.0,0.0
50060,1326,2,54,34,0.0,0.0
50060,2140,9,35,21,0.0,0.0
50060,700,1,40,27,0.0,0.0
50060,1837,5,25,22,0.0,0.0
50060,1024,4,12,14,0.0,0.0
50060,1905,6,26,26,0.0,0.0
50060,2269,8,20,46,0.0,0.0
50062,4079,4,29,39,0.0,0.0
50062,19136,7,30,16,1.40151018874,56.6944444444
50062,31203,8,59,32,1.45656476213,59.0555555556
50062,1505,2,1,39,0.0,0.0
50062,27418,9,57,37,1.31999583875,55.5555555556
50062,9419,3,9,15,0.0,0.0
50062,2001,1,26,57,0.0,0.0
50062,5610,6,30,44,0.0,0.0
50062,14151,5,49,3,1.27326968952,82.0277777778
50061,2897,4,47,20,0.0,0.0
50061,6130,8,24,6,2.17883007356,86.4444444444
50061,1755,2,35,12,0.0,0.0
50061,5375,6,12,14,1.09543127956,30.9444444444
50061,3636,5,20,12,0.402179190202,26.1944444444
50061,564,1,19,16,0.0,0.0
50061,3673,3,10,12,0.916118213778,51.2777777778
50061,11580,9,18,10,1.64567805525,40.4444444444
50061,6281,7,17,34,1.85715631436,71.2777777778
50047,1436,4,59,48,0.0,0.0
50047,502,1,11,33,0.795040279385,95.8611111111
50047,39790,7,14,0,1.45656476213,45.5277777778
50047,1172,2,58,51,0.0,0.0
50047,4754,5,25,24,0.0,0.0
50047,4250,6,23,30,0.0,0.0
50047,890,3,6,31,0.0,0.0
50047,7426,5,46,32,0.0,0.0
50047,7172,7,36,11,0.529360865287,63.0833333333
50047,1571,1,31,31,0.0,0.0
50047,6293,6,29,15,0.942683189255,86.25
50047,7554,3,56,28,0.0,0.0
50047,1365,2,36,39,0.0,0.0
50047,47005,8,42,59,1.37527936554,11.9444444444
50047,4939,4,15,17,0.998845535995,98.1666666667
50047,45828,9,57,35,1.92154193334,44.9722222222
50063,1865,5,14,19,0.0,0.0
50063,1651,3,33,26,0.0,0.0
50063,1749,4,38,28,0.0,0.0
50063,46154,8,31,11,1.48913533215,45.75
50063,5021,9,34,20,0.916118213778,42.6111111111
50063,1872,7,13,21,0.0,0.0
50063,1713,6,28,28,0.0,0.0
50063,1086,1,30,26,0.0,0.0
50063,1536,2,27,27,0.0,0.0
50063,29546,9,24,17,2.12943203625,73.8055555556
50063,1158,4,58,13,0.0,0.0
50063,2344,7,19,16,1.14523577947,55.0833333333
50063,2331,3,9,2,0.634309554641,27.6666666667
50063,34828,8,32,18,1.46438145772,36.2222222222
50063,854,2,53,11,0.0,0.0
50063,953,1,59,11,0.0,0.0
50063,1962,5,36,10,0.0,0.0
50063,2286,6,9,28,0.634309554641,30.5555555556
50061,2391,3,11,6,0.85545081056,61.7777777778
50061,2404,6,22,9,1.09712456976,81.3055555556
50061,991,4,52,58,0.992774453988,99.7777777778
50061,2012,5,38,30,0.0,0.0
50061,795,2,39,48,0.795040279385,92.9444444444
50061,3584,7,8,27,1.56943203625,69.1666666667
50061,51378,9,16,15,1.18631371386,6.5
50061,893,1,44,56,0.942683189255,97.75
50063,897,6,1,39,0.0,0.0
50063,822,2,2,36,0.0,0.0
50063,980,1,52,2,0.0,0.0
50063,1965,7,20,7,0.0,0.0
50063,1277,5,20,34,0.0,0.0
50063,18007,9,33,11,2.13972183241,79.5555555556
50063,1101,4,3,36,0.0,0.0
50063,1190,3,7,32,0.0,0.0
50063,18006,8,33,11,2.13972183241,80.0277777778
50013,2680,3,31,35,0.0,0.0
50013,3234,7,38,28,0.0,0.0
50013,1927,5,0,44,0.0,0.0
50013,8644,9,44,44,1.46438145772,44.8333333333
50013,8769,8,56,34,1.68385618977,70.3055555556
50013,1610,6,21,54,0.0,0.0
50013,1171,1,10,30,0.0,0.0
50013,1623,4,22,7,0.0,0.0
50013,940,2,7,50,0.0,0.0
50013,4557,6,9,5,1.51418595764,74.4722222222
50013,5678,7,51,24,0.95104566058,24.1944444444
50013,3730,5,31,22,0.85545081056,48.8611111111
50013,34581,8,30,36,1.35418595764,20.6111111111
50013,3246,4,37,35,0.85545081056,66.0277777778
50013,4271,3,12,10,0.402179190202,2.08333333333
50013,9332,9,46,45,1.02631371386,12.5
50013,1085,2,40,8,0.0,0.0
50013,1126,1,37,9,0.0,0.0
50061,674,2,10,27,0.0,0.0
50061,1160,6,16,21,0.0,0.0
50061,924,4,12,26,0.0,0.0
50061,557,1,9,28,0.0,0.0
50061,1932,5,16,12,0.0,0.0
50061,1613,7,21,22,0.0,0.0
50061,5684,9,38,17,1.56514071335,70.25
50061,1539,3,19,16,0.0,0.0
50061,7375,8,24,16,1.29131468865,33.0
50065,17772,8,27,24,1.81134643325,58.4166666667
50065,2509,4,9,42,0.0,0.0
50065,6351,3,17,11,0.634309554641,5.63888888889
50065,987,1,30,52,0.0,0.0
50065,6391,7,42,32,1.22438145772,27.3611111111
50065,22792,9,42,21,2.18849307036,67.7777777778
50065,2122,2,54,21,0.0,0.0
50065,6219,6,11,14,0.242292189082,0.194444444444
50065,5302,5,12,43,1.90053327706,92.2222222222
50062,1799,2,31,16,0.0,0.0
50062,2047,1,30,40,0.0,0.0
50062,13757,3,52,54,0.904381457724,30.9722222222
50062,12099,7,39,12,0.874309554641,52.1666666667
50062,7216,6,50,26,0.529360865287,97.5833333333
50062,5132,4,15,9,0.0,0.0
50062,45136,9,17,51,2.38927507071,88.5277777778
50062,26184,8,11,22,1.55352095113,57.4722222222
50062,8542,5,37,6,0.0,0.0
50060,4713,5,25,33,1.67418595764,44.7222222222
50060,1756,2,25,17,1.67262919227,75.3888888889
50060,19069,8,29,26,0.95104566058,6.30555555556
50060,4845,3,24,38,1.01543127956,13.6944444444
50060,15920,9,39,25,2.52307418943,85.75
50060,6784,7,24,55,2.34449845156,92.6388888889
50060,898,1,29,10,0.0,0.0
50060,1929,4,7,13,1.6234651896,63.3333333333
